"","year","event","event_id","game_id","start_time","round","draw","sheet","team1","team2","team1_score","team2_score","lsfe_team","ee"
"2686","2018","Curling World Cup Leg 1",137,"5713","2018-09-13 12:00:00","Round Robin, Group-B","5","A","Canada","Scotland","11","1","Canada","0"
"2687","2018","Curling World Cup Leg 1",137,"5712","2018-09-12 21:00:00","Round Robin, Group-B","3","C","Canada","Switzerland","6","4","Canada","0"
"2688","2018","World Championships",21,"769","2018-04-08 17:00:00","Gold Medal Game","Gold Medal Game","C","CAN (Gushue)","SWE (Edin)","3","7","SWE (Edin)","0"
"2689","2018","World Championships",21,"768","2018-04-08 12:00:00","Bronze Medal Game","Bronze Medal Game","C","SCO (Mouat)","KOR (Kim)","11","4","SCO (Mouat)","0"
"2690","2018","World Championships",21,"767","2018-04-07 18:30:00","Semi-final 2","Semi-final 2","C","CAN (Gushue)","SCO (Mouat)","9","5","SCO (Mouat)","0"
"2691","2018","World Championships",21,"766","2018-04-07 13:30:00","Semi-final 1","Semi-final 1","C","SWE (Edin)","KOR (Kim)","9","8","SWE (Edin)","1"
"2692","2018","World Championships",21,"764","2018-04-07 08:30:00","Qualification Game 3 v 6","Qualification Game 3 v 6","B","CAN (Gushue)","USA (Ruohonen)","6","4","CAN (Gushue)","0"
"2693","2018","World Championships",21,"765","2018-04-07 08:30:00","Qualification Game 4 v 5","Qualification Game 4 v 5","D","KOR (Kim)","NOR (Walstad)","7","5","KOR (Kim)","0"
"2694","2018","World Championships",21,"760","2018-04-06 18:30:00","Round Robin","20","A","ITA (Retornaz)","NED (Van Dorp)","6","5","NED (Van Dorp)","0"
"2695","2018","World Championships",21,"761","2018-04-06 18:30:00","Round Robin","20","B","RUS (Timofeev)","KOR (Kim)","4","9","KOR (Kim)","0"
"2696","2018","World Championships",21,"762","2018-04-06 18:30:00","Round Robin","20","C","SUI (Pfister)","USA (Ruohonen)","3","5","USA (Ruohonen)","0"
"2697","2018","World Championships",21,"763","2018-04-06 18:30:00","Round Robin","20","D","Germany","CAN (Gushue)","1","8","Germany","0"
"2698","2018","World Championships",21,"756","2018-04-06 13:30:00","Round Robin","19","A","JPN (Aoki)","SWE (Edin)","3","7","SWE (Edin)","0"
"2699","2018","World Championships",21,"757","2018-04-06 13:30:00","Round Robin","19","B","CHN (Zou)","SCO (Mouat)","4","9","SCO (Mouat)","0"
"2700","2018","World Championships",21,"758","2018-04-06 13:30:00","Round Robin","19","C","KOR (Kim)","NOR (Walstad)","9","5","NOR (Walstad)","0"
"2701","2018","World Championships",21,"759","2018-04-06 13:30:00","Round Robin","19","D","RUS (Timofeev)","NED (Van Dorp)","6","8","NED (Van Dorp)","0"
"2702","2018","World Championships",21,"752","2018-04-06 08:30:00","Round Robin","18","A","SCO (Mouat)","SUI (Pfister)","8","6","SCO (Mouat)","0"
"2703","2018","World Championships",21,"753","2018-04-06 08:30:00","Round Robin","18","B","CAN (Gushue)","SWE (Edin)","5","6","SWE (Edin)","0"
"2704","2018","World Championships",21,"754","2018-04-06 08:30:00","Round Robin","18","C","ITA (Retornaz)","Germany","11","4","Germany","0"
"2705","2018","World Championships",21,"755","2018-04-06 08:30:00","Round Robin","18","D","USA (Ruohonen)","CHN (Zou)","7","4","CHN (Zou)","0"
"2706","2018","World Championships",21,"748","2018-04-05 18:30:00","Round Robin","17","A","CAN (Gushue)","USA (Ruohonen)","5","6","USA (Ruohonen)","0"
"2707","2018","World Championships",21,"749","2018-04-05 18:30:00","Round Robin","17","B","NED (Van Dorp)","NOR (Walstad)","6","7","NED (Van Dorp)","0"
"2708","2018","World Championships",21,"750","2018-04-05 18:30:00","Round Robin","17","C","RUS (Timofeev)","SCO (Mouat)","2","7","SCO (Mouat)","0"
"2709","2018","World Championships",21,"751","2018-04-05 18:30:00","Round Robin","17","D","SUI (Pfister)","JPN (Aoki)","10","9","SUI (Pfister)","1"
"2710","2018","World Championships",21,"744","2018-04-05 13:30:00","Round Robin","16","A","Germany","JPN (Aoki)","3","8","JPN (Aoki)","0"
"2711","2018","World Championships",21,"745","2018-04-05 13:30:00","Round Robin","16","B","ITA (Retornaz)","USA (Ruohonen)","3","5","USA (Ruohonen)","0"
"2712","2018","World Championships",21,"746","2018-04-05 13:30:00","Round Robin","16","C","CAN (Gushue)","CHN (Zou)","7","4","CHN (Zou)","0"
"2713","2018","World Championships",21,"747","2018-04-05 13:30:00","Round Robin","16","D","SWE (Edin)","RUS (Timofeev)","7","3","SWE (Edin)","0"
"2714","2018","World Championships",21,"740","2018-04-05 08:30:00","Round Robin","15","A","NOR (Walstad)","SCO (Mouat)","6","8","SCO (Mouat)","0"
"2715","2018","World Championships",21,"741","2018-04-05 08:30:00","Round Robin","15","B","SWE (Edin)","CHN (Zou)","10","2","SWE (Edin)","0"
"2716","2018","World Championships",21,"742","2018-04-05 08:30:00","Round Robin","15","C","NED (Van Dorp)","SUI (Pfister)","8","6","NED (Van Dorp)","0"
"2717","2018","World Championships",21,"743","2018-04-05 08:30:00","Round Robin","15","D","ITA (Retornaz)","KOR (Kim)","5","6","KOR (Kim)","1"
"2718","2018","World Championships",21,"736","2018-04-04 18:30:00","Round Robin","14","A","NED (Van Dorp)","CAN (Gushue)","5","8","NED (Van Dorp)","0"
"2719","2018","World Championships",21,"737","2018-04-04 18:30:00","Round Robin","14","B","SCO (Mouat)","JPN (Aoki)","9","2","SCO (Mouat)","0"
"2720","2018","World Championships",21,"738","2018-04-04 18:30:00","Round Robin","14","C","Germany","KOR (Kim)","6","10","KOR (Kim)","0"
"2721","2018","World Championships",21,"739","2018-04-04 18:30:00","Round Robin","14","D","NOR (Walstad)","SUI (Pfister)","6","8","NOR (Walstad)","1"
"2722","2018","World Championships",21,"732","2018-04-04 13:30:00","Round Robin","13","A","USA (Ruohonen)","Germany","8","5","USA (Ruohonen)","0"
"2723","2018","World Championships",21,"733","2018-04-04 13:30:00","Round Robin","13","B","SUI (Pfister)","RUS (Timofeev)","7","6","SUI (Pfister)","1"
"2724","2018","World Championships",21,"734","2018-04-04 13:30:00","Round Robin","13","C","JPN (Aoki)","ITA (Retornaz)","6","10","ITA (Retornaz)","0"
"2725","2018","World Championships",21,"735","2018-04-04 13:30:00","Round Robin","13","D","NED (Van Dorp)","CHN (Zou)","6","5","NED (Van Dorp)","0"
"2726","2018","World Championships",21,"728","2018-04-04 08:30:00","Round Robin","12","A","SWE (Edin)","ITA (Retornaz)","9","4","ITA (Retornaz)","0"
"2727","2018","World Championships",21,"729","2018-04-04 08:30:00","Round Robin","12","B","NOR (Walstad)","CAN (Gushue)","2","8","CAN (Gushue)","0"
"2728","2018","World Championships",21,"730","2018-04-04 08:30:00","Round Robin","12","C","USA (Ruohonen)","RUS (Timofeev)","6","7","USA (Ruohonen)","0"
"2729","2018","World Championships",21,"731","2018-04-04 08:30:00","Round Robin","12","D","KOR (Kim)","SCO (Mouat)","2","7","SCO (Mouat)","0"
"2730","2018","World Championships",21,"724","2018-04-03 18:30:00","Round Robin","11","A","SUI (Pfister)","KOR (Kim)","12","11","KOR (Kim)","0"
"2731","2018","World Championships",21,"725","2018-04-03 18:30:00","Round Robin","11","B","CHN (Zou)","ITA (Retornaz)","5","11","ITA (Retornaz)","0"
"2732","2018","World Championships",21,"726","2018-04-03 18:30:00","Round Robin","11","C","SWE (Edin)","NOR (Walstad)","3","5","SWE (Edin)","0"
"2733","2018","World Championships",21,"727","2018-04-03 18:30:00","Round Robin","11","D","Germany","RUS (Timofeev)","6","8","Germany","0"
"2734","2018","World Championships",21,"720","2018-04-03 13:30:00","Round Robin","10","A","CHN (Zou)","NOR (Walstad)","5","6","NOR (Walstad)","0"
"2735","2018","World Championships",21,"721","2018-04-03 13:30:00","Round Robin","10","B","USA (Ruohonen)","SWE (Edin)","2","7","SWE (Edin)","0"
"2736","2018","World Championships",21,"722","2018-04-03 13:30:00","Round Robin","10","C","SCO (Mouat)","NED (Van Dorp)","8","3","NED (Van Dorp)","0"
"2737","2018","World Championships",21,"723","2018-04-03 13:30:00","Round Robin","10","D","CAN (Gushue)","JPN (Aoki)","9","2","CAN (Gushue)","0"
"2738","2018","World Championships",21,"716","2018-04-03 08:30:00","Round Robin","9","A","JPN (Aoki)","RUS (Timofeev)","5","6","RUS (Timofeev)","0"
"2739","2018","World Championships",21,"717","2018-04-03 08:30:00","Round Robin","9","B","Germany","SCO (Mouat)","4","9","SCO (Mouat)","0"
"2740","2018","World Championships",21,"718","2018-04-03 08:30:00","Round Robin","9","C","KOR (Kim)","CAN (Gushue)","6","7","KOR (Kim)","1"
"2741","2018","World Championships",21,"719","2018-04-03 08:30:00","Round Robin","9","D","SUI (Pfister)","ITA (Retornaz)","6","5","ITA (Retornaz)","0"
"2742","2018","World Championships",21,"712","2018-04-02 18:30:00","Round Robin","8","A","Germany","NED (Van Dorp)","8","7","NED (Van Dorp)","1"
"2743","2018","World Championships",21,"713","2018-04-02 18:30:00","Round Robin","8","B","RUS (Timofeev)","NOR (Walstad)","10","8","RUS (Timofeev)","0"
"2744","2018","World Championships",21,"714","2018-04-02 18:30:00","Round Robin","8","C","CHN (Zou)","JPN (Aoki)","4","7","CHN (Zou)","0"
"2745","2018","World Championships",21,"715","2018-04-02 18:30:00","Round Robin","8","D","KOR (Kim)","SWE (Edin)","4","5","KOR (Kim)","0"
"2746","2018","World Championships",21,"708","2018-04-02 13:30:00","Round Robin","7","A","ITA (Retornaz)","CAN (Gushue)","7","8","CAN (Gushue)","0"
"2747","2018","World Championships",21,"709","2018-04-02 13:30:00","Round Robin","7","B","KOR (Kim)","CHN (Zou)","4","9","CHN (Zou)","0"
"2748","2018","World Championships",21,"710","2018-04-02 13:30:00","Round Robin","7","C","SUI (Pfister)","Germany","7","4","SUI (Pfister)","0"
"2749","2018","World Championships",21,"711","2018-04-02 13:30:00","Round Robin","7","D","SCO (Mouat)","USA (Ruohonen)","7","6","USA (Ruohonen)","1"
"2750","2018","World Championships",21,"706","2018-04-02 08:30:00","Round Robin","6","B","JPN (Aoki)","NED (Van Dorp)","7","6","JPN (Aoki)","1"
"2751","2018","World Championships",21,"707","2018-04-02 08:30:00","Round Robin","6","C","NOR (Walstad)","USA (Ruohonen)","7","5","USA (Ruohonen)","0"
"2752","2018","World Championships",21,"702","2018-04-01 18:30:00","Round Robin","5","A","SCO (Mouat)","SWE (Edin)","6","7","SCO (Mouat)","0"
"2753","2018","World Championships",21,"703","2018-04-01 18:30:00","Round Robin","5","B","CAN (Gushue)","SUI (Pfister)","7","2","CAN (Gushue)","0"
"2754","2018","World Championships",21,"704","2018-04-01 18:30:00","Round Robin","5","C","ITA (Retornaz)","RUS (Timofeev)","9","6","RUS (Timofeev)","0"
"2755","2018","World Championships",21,"705","2018-04-01 18:30:00","Round Robin","5","D","CHN (Zou)","Germany","6","5","Germany","0"
"2756","2018","World Championships",21,"698","2018-04-01 13:30:00","Round Robin","4","A","KOR (Kim)","USA (Ruohonen)","7","5","USA (Ruohonen)","0"
"2757","2018","World Championships",21,"699","2018-04-01 13:30:00","Round Robin","4","B","SCO (Mouat)","ITA (Retornaz)","6","4","ITA (Retornaz)","0"
"2758","2018","World Championships",21,"700","2018-04-01 13:30:00","Round Robin","4","C","NED (Van Dorp)","SWE (Edin)","2","5","SWE (Edin)","0"
"2759","2018","World Championships",21,"701","2018-04-01 13:30:00","Round Robin","4","D","JPN (Aoki)","NOR (Walstad)","4","8","NOR (Walstad)","0"
"2760","2018","World Championships",21,"694","2018-04-01 08:30:00","Round Robin","3","A","RUS (Timofeev)","CHN (Zou)","7","6","CHN (Zou)","1"
"2761","2018","World Championships",21,"695","2018-04-01 08:30:00","Round Robin","3","B","NOR (Walstad)","Germany","8","2","NOR (Walstad)","0"
"2762","2018","World Championships",21,"696","2018-04-01 08:30:00","Round Robin","3","C","JPN (Aoki)","KOR (Kim)","2","9","KOR (Kim)","0"
"2763","2018","World Championships",21,"697","2018-04-01 08:30:00","Round Robin","3","D","USA (Ruohonen)","NED (Van Dorp)","4","6","NED (Van Dorp)","0"
"2764","2018","World Championships",21,"690","2018-03-31 18:30:00","Round Robin","2","A","NOR (Walstad)","ITA (Retornaz)","10","4","NOR (Walstad)","0"
"2765","2018","World Championships",21,"691","2018-03-31 18:30:00","Round Robin","2","B","USA (Ruohonen)","JPN (Aoki)","6","5","JPN (Aoki)","1"
"2766","2018","World Championships",21,"692","2018-03-31 18:30:00","Round Robin","2","C","CAN (Gushue)","SCO (Mouat)","7","8","CAN (Gushue)","0"
"2767","2018","World Championships",21,"693","2018-03-31 18:30:00","Round Robin","2","D","SWE (Edin)","SUI (Pfister)","7","3","SWE (Edin)","0"
"2768","2018","World Championships",21,"686","2018-03-31 13:30:00","Round Robin","1","A","SWE (Edin)","Germany","6","5","Germany","0"
"2769","2018","World Championships",21,"687","2018-03-31 13:30:00","Round Robin","1","B","NED (Van Dorp)","KOR (Kim)","4","7","NED (Van Dorp)","0"
"2770","2018","World Championships",21,"688","2018-03-31 13:30:00","Round Robin","1","C","CHN (Zou)","SUI (Pfister)","6","5","SUI (Pfister)","0"
"2771","2018","World Championships",21,"689","2018-03-31 13:30:00","Round Robin","1","D","RUS (Timofeev)","CAN (Gushue)","6","7","CAN (Gushue)","0"
"2772","2018","U Sports Championships",153,"6085","2018-03-28 16:00:00",NA,"9","A","UNB","WAT","7","5","WAT","0"
"2773","2018","U Sports Championships",153,"6091","2018-03-28 16:00:00",NA,"9","G","ALTA","WPG","6","4","ALTA","0"
"2774","2018","U Sports Championships",153,"6065","2018-03-27 23:30:00",NA,"8","C","WAT","WPG","4","5","WAT","0"
"2775","2018","U Sports Championships",153,"6077","2018-03-27 23:30:00",NA,"8","D","UNB","ALTA","3","9","ALTA","0"
"2776","2018","U Sports Championships",153,"6060","2018-03-27 17:00:00",NA,"7","A","UNB","RYE","4","7","UNB","0"
"2777","2018","U Sports Championships",153,"6073","2018-03-27 17:00:00",NA,"7","B","WPG","REG","6","2","WPG","0"
"2778","2018","U Sports Championships",153,"6061","2018-03-27 17:00:00",NA,"7","C","BRK","ALTA","2","6","ALTA","0"
"2779","2018","U Sports Championships",153,"6067","2018-03-27 17:00:00",NA,"7","D","DAL","WAT","8","2","WAT","0"
"2780","2018","U Sports Championships",153,"6076","2018-03-26 21:00:00",NA,"6","E","BRK","REG","6","7","REG","0"
"2781","2018","U Sports Championships",153,"6070","2018-03-26 21:00:00",NA,"6","F","DAL","UNB","6","10","UNB","0"
"2782","2018","U Sports Championships",153,"6083","2018-03-26 21:00:00",NA,"6","G","RYE","WAT","5","6","RYE","1"
"2783","2018","U Sports Championships",153,"6086","2018-03-26 21:00:00",NA,"6","H","WPG","ALTA","3","4","WPG","0"
"2784","2018","U Sports Championships",153,"6064","2018-03-26 13:00:00",NA,"5","E","WAT","ALTA","4","3","ALTA","1"
"2785","2018","U Sports Championships",153,"6084","2018-03-26 13:00:00",NA,"5","F","RYE","WPG","7","5","RYE","0"
"2786","2018","U Sports Championships",153,"6063","2018-03-26 13:00:00",NA,"5","G","UNB","REG","6","5","REG","0"
"2787","2018","U Sports Championships",153,"6066","2018-03-26 13:00:00",NA,"5","H","BRK","DAL","3","5","DAL","0"
"2788","2018","U Sports Championships",153,"6069","2018-03-26 01:00:00",NA,"4","A","WPG","BRK","9","5","WPG","0"
"2789","2018","U Sports Championships",153,"6074","2018-03-26 01:00:00",NA,"4","B","REG","ALTA","4","10","ALTA","0"
"2790","2018","U Sports Championships",153,"6090","2018-03-26 01:00:00",NA,"4","C","WAT","UNB","9","4","UNB","0"
"2791","2018","U Sports Championships",153,"6079","2018-03-26 01:00:00",NA,"4","D","RYE","DAL","7","10","DAL","0"
"2792","2018","U Sports Championships",153,"6071","2018-03-25 17:00:00",NA,"3","A","REG","WAT","7","8","WAT","0"
"2793","2018","U Sports Championships",153,"6089","2018-03-25 17:00:00",NA,"3","B","DAL","WPG","4","5","WPG","1"
"2794","2018","U Sports Championships",153,"6068","2018-03-25 17:00:00",NA,"3","C","RYE","BRK","7","9","BRK","1"
"2795","2018","U Sports Championships",153,"6087","2018-03-25 17:00:00",NA,"3","D","ALTA","UNB","6","7","UNB","0"
"2796","2018","U Sports Championships",153,"6081","2018-03-24 21:00:00",NA,"2","E","UNB","WPG","6","4","WPG","0"
"2797","2018","U Sports Championships",153,"6088","2018-03-24 21:00:00",NA,"2","F","ALTA","RYE","11","3","ALTA","0"
"2798","2018","U Sports Championships",153,"6078","2018-03-24 21:00:00",NA,"2","G","REG","DAL","7","8","DAL","1"
"2799","2018","U Sports Championships",153,"6062","2018-03-24 21:00:00",NA,"2","H","WAT","BRK","8","5","WAT","0"
"2800","2018","U Sports Championships",153,"6080","2018-03-24 13:00:00",NA,"1","E","ALTA","DAL","5","3","DAL","0"
"2801","2018","U Sports Championships",153,"6072","2018-03-24 13:00:00",NA,"1","F","UNB","BRK","6","11","UNB","0"
"2802","2018","U Sports Championships",153,"6082","2018-03-24 13:00:00",NA,"1","G","WAT","WPG","5","8","WAT","0"
"2803","2018","U Sports Championships",153,"6075","2018-03-24 13:00:00",NA,"1","H","REG","RYE","2","8","RYE","0"
"2804","2018","CCAA Championships",155,"6150","2018-03-28 12:00:00",NA,"Bronze Medal Game","C","NAI","AUG","8","4","NAI","0"
"2805","2018","CCAA Championships",155,"6144","2018-03-28 12:00:00",NA,"Final","F","DOU","FAN","7","3","DOU","0"
"2806","2018","CCAA Championships",155,"6133","2018-03-27 19:30:00",NA,"Semifinal","A","NAI","FAN","4","12","FAN","0"
"2807","2018","CCAA Championships",155,"6139","2018-03-27 19:30:00",NA,"Semifinal","B","AUG","DOU","1","4","DOU","0"
"2808","2018","CCAA Championships",155,"6126","2018-03-27 09:00:00",NA,"7","A","DOU","SOO","11","3","DOU","0"
"2809","2018","CCAA Championships",155,"6146","2018-03-27 09:00:00",NA,"7","B","NIA","RDR","8","9","NIA","1"
"2810","2018","CCAA Championships",155,"6141","2018-03-27 09:00:00",NA,"7","C","FAN","AUG","8","2","FAN","0"
"2811","2018","CCAA Championships",155,"6129","2018-03-27 09:00:00",NA,"7","D","CON","NAI","4","9","CON","0"
"2812","2018","CCAA Championships",155,"6154","2018-03-26 21:00:00",NA,"6","E","FAN","RDR","8","3","FAN","0"
"2813","2018","CCAA Championships",155,"6136","2018-03-26 21:00:00",NA,"6","F","CON","DOU","5","8","DOU","0"
"2814","2018","CCAA Championships",155,"6153","2018-03-26 21:00:00",NA,"6","G","SOO","NAI","8","5","SOO","0"
"2815","2018","CCAA Championships",155,"6134","2018-03-26 21:00:00",NA,"6","H","NIA","AUG","8","4","AUG","0"
"2816","2018","CCAA Championships",155,"6124","2018-03-26 13:00:00",NA,"5","E","NAI","AUG","7","4","AUG","0"
"2817","2018","CCAA Championships",155,"6131","2018-03-26 13:00:00",NA,"5","F","SOO","NIA","9","8","NIA","1"
"2818","2018","CCAA Championships",155,"6145","2018-03-26 13:00:00",NA,"5","G","DOU","RDR","7","5","DOU","0"
"2819","2018","CCAA Championships",155,"6135","2018-03-26 13:00:00",NA,"5","H","FAN","CON","7","8","FAN","0"
"2820","2018","CCAA Championships",155,"6142","2018-03-25 17:00:00",NA,"4","A","NIA","FAN","4","11","FAN","0"
"2821","2018","CCAA Championships",155,"6149","2018-03-25 17:00:00",NA,"4","B","RDR","AUG","9","11","AUG","0"
"2822","2018","CCAA Championships",155,"6148","2018-03-25 17:00:00",NA,"4","C","NAI","DOU","4","7","DOU","0"
"2823","2018","CCAA Championships",155,"6147","2018-03-25 17:00:00",NA,"4","D","SOO","CON","5","6","CON","0"
"2824","2018","CCAA Championships",155,"6125","2018-03-25 09:00:00",NA,"3","A","RDR","NAI","5","7","RDR","0"
"2825","2018","CCAA Championships",155,"6127","2018-03-25 09:00:00",NA,"3","B","CON","NIA","5","7","CON","0"
"2826","2018","CCAA Championships",155,"6155","2018-03-25 09:00:00",NA,"3","C","SOO","FAN","2","7","FAN","0"
"2827","2018","CCAA Championships",155,"6151","2018-03-25 09:00:00",NA,"3","D","AUG","DOU","2","9","DOU","0"
"2828","2018","CCAA Championships",155,"6138","2018-03-24 21:00:00",NA,"2","E","DOU","NIA","8","6","DOU","0"
"2829","2018","CCAA Championships",155,"6130","2018-03-24 21:00:00",NA,"2","F","AUG","SOO","6","5","SOO","1"
"2830","2018","CCAA Championships",155,"6128","2018-03-24 21:00:00",NA,"2","G","RDR","CON","5","8","RDR","1"
"2831","2018","CCAA Championships",155,"6137","2018-03-24 21:00:00",NA,"2","H","NAI","FAN","6","8","NAI","0"
"2832","2018","CCAA Championships",155,"6140","2018-03-24 13:00:00",NA,"1","E","AUG","CON","9","6","AUG","0"
"2833","2018","CCAA Championships",155,"6152","2018-03-24 13:00:00",NA,"1","F","DOU","FAN","10","4","DOU","0"
"2834","2018","CCAA Championships",155,"6132","2018-03-24 13:00:00",NA,"1","G","NAI","NIA","9","5","NIA","0"
"2835","2018","CCAA Championships",155,"6143","2018-03-24 13:00:00",NA,"1","H","RDR","SOO","4","5","RDR","0"
"2836","2018","Brier",31,"1317","2018-03-11 18:00:00",NA,"Final","C","CA (Gushue)","AB (Bottcher)","6","4","CA (Gushue)","0"
"2837","2018","Brier",31,"1319","2018-03-11 11:00:00",NA,"Semi-final","C","AB (Bottcher)","ON","6","4","ON","0"
"2838","2018","Brier",31,"1327","2018-03-10 19:00:00",NA,"Page 1 vs 2","C","CA (Gushue)","ON","6","2","CA (Gushue)","0"
"2839","2018","Brier",31,"1349","2018-03-10 14:00:00",NA,"Page 3 vs 4","C","NO","AB (Bottcher)","5","6","AB (Bottcher)","1"
"2840","2018","Brier",31,"1381","2018-03-09 19:00:00",NA,"20","A","MB","WC (McEwen)","3","8","WC (McEwen)","0"
"2841","2018","Brier",31,"1383","2018-03-09 19:00:00",NA,"20","B","NS","SK","5","7","SK","0"
"2842","2018","Brier",31,"1320","2018-03-09 19:00:00",NA,"20","C","ON","CA (Gushue)","4","5","CA (Gushue)","1"
"2843","2018","Brier",31,"1329","2018-03-09 19:00:00",NA,"20","D","AB (Bottcher)","NO","9","3","NO","0"
"2844","2018","Brier",31,"1325","2018-03-09 14:00:00",NA,"19","A","CA (Gushue)","NO","5","3","CA (Gushue)","0"
"2845","2018","Brier",31,"1335","2018-03-09 14:00:00",NA,"19","B","ON","AB (Bottcher)","9","7","ON","0"
"2846","2018","Brier",31,"1310","2018-03-09 14:00:00",NA,"19","C","WC (McEwen)","SK","6","4","WC (McEwen)","0"
"2847","2018","Brier",31,"1321","2018-03-09 14:00:00",NA,"19","D","MB","NS","5","7","MB","0"
"2848","2018","Brier",31,"1314","2018-03-09 09:00:00",NA,"18","A","YT","NU","7","6","YT","0"
"2849","2018","Brier",31,"1388","2018-03-09 09:00:00",NA,"18","B","NT","QC","6","3","NT","0"
"2850","2018","Brier",31,"1315","2018-03-09 09:00:00",NA,"18","C","NB","BC","12","5","NB","0"
"2851","2018","Brier",31,"1343","2018-03-09 09:00:00",NA,"18","D","PE","NL","12","3","PE","0"
"2852","2018","Brier",31,"1342","2018-03-08 19:00:00",NA,"17","A","NS","ON","6","8","ON","0"
"2853","2018","Brier",31,"1311","2018-03-08 19:00:00",NA,"17","B","NO","WC (McEwen)","8","1","NO","0"
"2854","2018","Brier",31,"1312","2018-03-08 19:00:00",NA,"17","C","AB (Bottcher)","MB","8","2","MB","0"
"2855","2018","Brier",31,"1331","2018-03-08 19:00:00",NA,"17","D","SK","CA (Gushue)","4","5","SK","1"
"2856","2018","Brier",31,"1350","2018-03-08 14:00:00",NA,"16","A","SK","AB (Bottcher)","8","6","SK","0"
"2857","2018","Brier",31,"1364","2018-03-08 14:00:00",NA,"16","B","CA (Gushue)","MB","7","2","CA (Gushue)","0"
"2858","2018","Brier",31,"1363","2018-03-08 14:00:00",NA,"16","C","NO","NS","6","4","NO","0"
"2859","2018","Brier",31,"1354","2018-03-08 14:00:00",NA,"16","D","WC (McEwen)","ON","7","8","WC (McEwen)","0"
"2860","2018","Brier",31,"1351","2018-03-07 19:00:00",NA,"14","A","YT","NT","2","8","NT","0"
"2861","2018","Brier",31,"1367","2018-03-07 19:00:00",NA,"14","B","AB (Bottcher)","WC (McEwen)","9","2","WC (McEwen)","0"
"2862","2018","Brier",31,"1318","2018-03-07 19:00:00",NA,"14","C","NL","CA (Gushue)","2","7","NL","0"
"2863","2018","Brier",31,"1386","2018-03-07 19:00:00",NA,"14","D","BC","NS","6","8","NS","0"
"2864","2018","Brier",31,"1332","2018-03-07 14:00:00",NA,"13","A","ON","SK","8","4","SK","0"
"2865","2018","Brier",31,"1330","2018-03-07 14:00:00",NA,"13","B","MB","NO","3","6","MB","0"
"2866","2018","Brier",31,"1373","2018-03-07 14:00:00",NA,"13","C","QC","NB","7","6","QC","1"
"2867","2018","Brier",31,"1336","2018-03-07 14:00:00",NA,"13","D","NU","PE","2","14","NU","0"
"2868","2018","Brier",31,"1368","2018-03-07 09:00:00",NA,"12","A","NL","WC (McEwen)","2","6","WC (McEwen)","0"
"2869","2018","Brier",31,"1346","2018-03-07 09:00:00",NA,"12","B","YT","NS","4","7","NS","0"
"2870","2018","Brier",31,"1322","2018-03-07 09:00:00",NA,"12","C","BC","NT","7","3","NT","0"
"2871","2018","Brier",31,"1370","2018-03-07 09:00:00",NA,"12","D","AB (Bottcher)","CA (Gushue)","10","7","CA (Gushue)","0"
"2872","2018","Brier",31,"1355","2018-03-06 19:00:00",NA,"11","A","QC","NO","3","7","QC","0"
"2873","2018","Brier",31,"1344","2018-03-06 19:00:00",NA,"11","B","ON","PE","11","4","PE","0"
"2874","2018","Brier",31,"1348","2018-03-06 19:00:00",NA,"11","C","NU","SK","3","10","SK","0"
"2875","2018","Brier",31,"1353","2018-03-06 19:00:00",NA,"11","D","MB","NB","7","3","MB","0"
"2876","2018","Brier",31,"1341","2018-03-06 14:00:00",NA,"10","A","NS","CA (Gushue)","5","9","CA (Gushue)","0"
"2877","2018","Brier",31,"1326","2018-03-06 14:00:00",NA,"10","B","NL","BC","6","12","BC","0"
"2878","2018","Brier",31,"1316","2018-03-06 14:00:00",NA,"10","C","AB (Bottcher)","YT","7","5","YT","0"
"2879","2018","Brier",31,"1352","2018-03-06 14:00:00",NA,"10","D","NT","WC (McEwen)","3","10","WC (McEwen)","0"
"2880","2018","Brier",31,"1360","2018-03-06 09:00:00",NA,"9","A","PE","NB","6","9","NB","0"
"2881","2018","Brier",31,"1338","2018-03-06 09:00:00",NA,"9","B","QC","NU","8","3","QC","0"
"2882","2018","Brier",31,"1372","2018-03-06 09:00:00",NA,"9","C","MB","ON","5","10","ON","0"
"2883","2018","Brier",31,"1365","2018-03-06 09:00:00",NA,"9","D","SK","NO","8","4","SK","0"
"2884","2018","Brier",31,"1347","2018-03-05 19:00:00",NA,"8","A","AB (Bottcher)","NL","9","2","AB (Bottcher)","0"
"2885","2018","Brier",31,"1333","2018-03-05 19:00:00",NA,"8","B","WC (McEwen)","CA (Gushue)","5","7","CA (Gushue)","0"
"2886","2018","Brier",31,"1328","2018-03-05 19:00:00",NA,"8","C","NT","NS","7","3","NT","0"
"2887","2018","Brier",31,"1384","2018-03-05 19:00:00",NA,"8","D","YT","BC","8","2","BC","0"
"2888","2018","Brier",31,"1358","2018-03-05 14:00:00",NA,"7","A","MB","QC","9","6","QC","0"
"2889","2018","Brier",31,"1371","2018-03-05 14:00:00",NA,"7","B","NO","NB","9","4","NO","0"
"2890","2018","Brier",31,"1362","2018-03-05 14:00:00",NA,"7","C","SK","PE","7","6","PE","1"
"2891","2018","Brier",31,"1374","2018-03-05 14:00:00",NA,"7","D","ON","NU","14","3","ON","0"
"2892","2018","Brier",31,"1379","2018-03-05 09:00:00",NA,"6","A","WC (McEwen)","NS","6","5","WC (McEwen)","0"
