"","year","event","event_id","game_id","start_time","round","draw","sheet","team1","team2","team1_score","team2_score","lsfe_team","ee"
"425","2023","GSOC National",234,"13541","2023-11-07 10:30:00",NA,"2","A","Black","Wrana","2","9","Wrana","0"
"426","2023","GSOC National",234,"13603","2023-11-07 10:30:00",NA,"2","B","Hasselborg","Ha","5","4","Ha","1"
"427","2023","GSOC National",234,"13599","2023-11-07 10:30:00",NA,"2","C","Homan","Cameron","7","5","Cameron","0"
"428","2023","Pan Continental Championship",236,"13638","2023-11-04 10:00:00","Gold Medal Game","Gold Medal Game",NA,"JPN (Fujisawa)","KOR (Gim)","6","11","KOR (Gim)","0"
"429","2023","Pan Continental Championship",236,"13639","2023-11-03 14:00:00","Bronze Medal Game","Bronze Medal Game",NA,"CAN (Einarson)","USA (Peterson)","7","8","USA (Peterson)","1"
"430","2023","Pan Continental Championship",236,"13640","2023-11-02 19:00:00","Semi-Final","Semi-Final","B","CAN (Einarson)","KOR (Gim)","4","8","KOR (Gim)","0"
"431","2023","Pan Continental Championship",236,"13641","2023-11-02 19:00:00","Semi-Final","Semi-Final","D","USA (Peterson)","JPN (Fujisawa)","8","10","JPN (Fujisawa)","1"
"432","2023","Pan Continental Championship",236,"13642","2023-11-02 09:00:00","Round Robin","7","A","AUS (Westhagen)","JPN (Fujisawa)","4","10","JPN (Fujisawa)","0"
"433","2023","Pan Continental Championship",236,"13643","2023-11-02 09:00:00","Round Robin","7","B","NZL (Smith)","USA (Peterson)","3","8","USA (Peterson)","0"
"434","2023","Pan Continental Championship",236,"13644","2023-11-02 09:00:00","Round Robin","7","C","MEX (Camarena)","CAN (Einarson)","1","17","CAN (Einarson)","0"
"435","2023","Pan Continental Championship",236,"13645","2023-11-02 09:00:00","Round Robin","7","D","TPE (Lu)","KOR (Gim)","3","10","KOR (Gim)","0"
"436","2023","Pan Continental Championship",236,"13646","2023-11-01 14:00:00","Round Robin","6","A","CAN (Einarson)","KOR (Gim)","8","9","KOR (Gim)","0"
"437","2023","Pan Continental Championship",236,"13647","2023-11-01 14:00:00","Round Robin","6","B","TPE (Lu)","MEX (Camarena)","6","5","MEX (Camarena)","0"
"438","2023","Pan Continental Championship",236,"13648","2023-11-01 14:00:00","Round Robin","6","C","AUS (Westhagen)","NZL (Smith)","9","7","NZL (Smith)","0"
"439","2023","Pan Continental Championship",236,"13649","2023-11-01 14:00:00","Round Robin","6","D","USA (Peterson)","JPN (Fujisawa)","3","8","JPN (Fujisawa)","0"
"440","2023","Pan Continental Championship",236,"13650","2023-10-31 19:00:00","Round Robin","5","A","AUS (Westhagen)","TPE (Lu)","4","7","TPE (Lu)","0"
"441","2023","Pan Continental Championship",236,"13651","2023-10-31 19:00:00","Round Robin","5","B","KOR (Gim)","JPN (Fujisawa)","8","2","JPN (Fujisawa)","0"
"442","2023","Pan Continental Championship",236,"13652","2023-10-31 19:00:00","Round Robin","5","C","USA (Peterson)","CAN (Einarson)","7","5","CAN (Einarson)","0"
"443","2023","Pan Continental Championship",236,"13653","2023-10-31 19:00:00","Round Robin","5","D","MEX (Camarena)","NZL (Smith)","4","12","NZL (Smith)","0"
"444","2023","Pan Continental Championship",236,"13654","2023-10-31 09:00:00","Round Robin","4","A","MEX (Camarena)","USA (Peterson)","2","10","USA (Peterson)","0"
"445","2023","Pan Continental Championship",236,"13655","2023-10-31 09:00:00","Round Robin","4","B","NZL (Smith)","CAN (Einarson)","1","10","CAN (Einarson)","0"
"446","2023","Pan Continental Championship",236,"13656","2023-10-31 09:00:00","Round Robin","4","C","AUS (Westhagen)","KOR (Gim)","2","9","KOR (Gim)","0"
"447","2023","Pan Continental Championship",236,"13657","2023-10-31 09:00:00","Round Robin","4","D","TPE (Lu)","JPN (Fujisawa)","1","10","JPN (Fujisawa)","0"
"448","2023","Pan Continental Championship",236,"13658","2023-10-30 14:00:00","Round Robin","3","A","NZL (Smith)","TPE (Lu)","11","7","TPE (Lu)","0"
"449","2023","Pan Continental Championship",236,"13659","2023-10-30 14:00:00","Round Robin","3","B","USA (Peterson)","KOR (Gim)","9","8","KOR (Gim)","1"
"450","2023","Pan Continental Championship",236,"13660","2023-10-30 14:00:00","Round Robin","3","C","MEX (Camarena)","JPN (Fujisawa)","1","9","JPN (Fujisawa)","0"
"451","2023","Pan Continental Championship",236,"13661","2023-10-30 14:00:00","Round Robin","3","D","CAN (Einarson)","AUS (Westhagen)","9","5","AUS (Westhagen)","0"
"452","2023","GSOC Tour Challenge Tier 1",230,"13104","2023-10-22 09:30:00",NA,"20","B","Jones","Lawes","7","4","Lawes","0"
"453","2023","GSOC Tour Challenge Tier 1",230,"13127","2023-10-21 18:30:00",NA,"19","A","Hasselborg","Jones","5","7","Hasselborg","0"
"454","2023","GSOC Tour Challenge Tier 1",230,"13108","2023-10-21 18:30:00",NA,"19","C","Lawes","Einarson","6","4","Einarson","0"
"455","2023","GSOC Tour Challenge Tier 1",230,"13164","2023-10-21 10:30:00",NA,"17","A","Gim","Lawes","4","7","Gim","0"
"456","2023","GSOC Tour Challenge Tier 1",230,"13101","2023-10-21 10:30:00",NA,"17","B","Constantini","Einarson","4","7","Einarson","0"
"457","2023","GSOC Tour Challenge Tier 1",230,"13134","2023-10-21 10:30:00",NA,"17","C","Jones","Tirinzoni","7","4","Tirinzoni","0"
"458","2023","GSOC Tour Challenge Tier 1",230,"13117","2023-10-21 10:30:00",NA,"17","D","Morrison","Hasselborg","5","8","Hasselborg","0"
"459","2023","GSOC Tour Challenge Tier 1",230,"13133","2023-10-20 14:30:00",NA,"15","A","Cameron","Grandy","9","3","Cameron","0"
"460","2023","GSOC Tour Challenge Tier 1",230,"13141","2023-10-20 14:30:00",NA,"15","B","Hasselborg","Jones","7","5","Jones","0"
"461","2023","GSOC Tour Challenge Tier 1",230,"13088","2023-10-20 14:30:00",NA,"15","C","Constantini","Ha","5","4","Constantini","1"
"462","2023","GSOC Tour Challenge Tier 1",230,"13109","2023-10-20 14:30:00",NA,"15","D","Einarson","Homan","7","5","Homan","0"
"463","2023","GSOC Tour Challenge Tier 1",230,"13157","2023-10-20 07:00:00",NA,"13","A","Tirinzoni","Wrana","8","1","Tirinzoni","0"
"464","2023","GSOC Tour Challenge Tier 1",230,"13115","2023-10-20 07:00:00",NA,"13","B","Peterson","Morrison","7","3","Morrison","0"
"465","2023","GSOC Tour Challenge Tier 1",230,"13130","2023-10-20 07:00:00",NA,"13","C","Gim","Fujisawa","6","2","Gim","0"
"466","2023","GSOC Tour Challenge Tier 1",230,"13150","2023-10-20 07:00:00",NA,"13","D","Lawes","Rørvik","8","6","Lawes","0"
"467","2023","GSOC Tour Challenge Tier 1",230,"13156","2023-10-19 18:30:00",NA,"12","A","Ha","Einarson","5","7","Ha","0"
"468","2023","GSOC Tour Challenge Tier 1",230,"13125","2023-10-19 18:30:00",NA,"12","B","Constantini","Homan","8","7","Homan","0"
"469","2023","GSOC Tour Challenge Tier 1",230,"13162","2023-10-19 18:30:00",NA,"12","C","Jones","Cameron","6","2","Jones","0"
"470","2023","GSOC Tour Challenge Tier 1",230,"13090","2023-10-19 18:30:00",NA,"12","D","Grandy","Hasselborg","4","5","Hasselborg","0"
"471","2023","GSOC Tour Challenge Tier 1",230,"13094","2023-10-19 10:30:00",NA,"10","A","Peterson","Lawes","3","6","Lawes","0"
"472","2023","GSOC Tour Challenge Tier 1",230,"13148","2023-10-19 10:30:00",NA,"10","B","Wrana","Gim","3","8","Wrana","0"
"473","2023","GSOC Tour Challenge Tier 1",230,"13096","2023-10-19 10:30:00",NA,"10","C","Morrison","Rørvik","6","7","Morrison","0"
"474","2023","GSOC Tour Challenge Tier 1",230,"13112","2023-10-19 10:30:00",NA,"10","D","Tirinzoni","Fujisawa","4","2","Fujisawa","0"
"475","2023","GSOC Tour Challenge Tier 1",230,"13160","2023-10-18 18:30:00",NA,"8","A","Rørvik","Gim","4","7","Rørvik","0"
"476","2023","GSOC Tour Challenge Tier 1",230,"13158","2023-10-18 18:30:00",NA,"8","B","Fujisawa","Lawes","8","2","Lawes","0"
"477","2023","GSOC Tour Challenge Tier 1",230,"13143","2023-10-18 18:30:00",NA,"8","C","Tirinzoni","Peterson","5","4","Peterson","0"
"478","2023","GSOC Tour Challenge Tier 1",230,"13102","2023-10-18 18:30:00",NA,"8","D","Morrison","Wrana","5","4","Morrison","0"
"479","2023","GSOC Tour Challenge Tier 1",230,"13093","2023-10-18 10:30:00",NA,"6","A","Homan","Jones","6","4","Homan","1"
"480","2023","GSOC Tour Challenge Tier 1",230,"13155","2023-10-18 10:30:00",NA,"6","B","Grandy","Ha","5","7","Grandy","0"
"481","2023","GSOC Tour Challenge Tier 1",230,"13142","2023-10-18 10:30:00",NA,"6","C","Einarson","Hasselborg","5","6","Einarson","1"
"482","2023","GSOC Tour Challenge Tier 1",230,"13111","2023-10-18 10:30:00",NA,"6","D","Cameron","Constantini","6","7","Constantini","1"
"483","2023","GSOC Tour Challenge Tier 1",230,"13110","2023-10-17 14:00:00",NA,"3","A","Fujisawa","Morrison","1","7","Morrison","0"
"484","2023","GSOC Tour Challenge Tier 1",230,"13113","2023-10-17 14:00:00",NA,"3","B","Tirinzoni","Rørvik","6","5","Tirinzoni","0"
"485","2023","GSOC Tour Challenge Tier 1",230,"13106","2023-10-17 14:00:00",NA,"3","C","Lawes","Wrana","7","8","Lawes","1"
"486","2023","GSOC Tour Challenge Tier 1",230,"13165","2023-10-17 14:00:00",NA,"3","D","Gim","Peterson","7","4","Gim","0"
"487","2023","GSOC Tour Challenge Tier 1",230,"13152","2023-10-17 07:00:00",NA,"1","A","Constantini","Hasselborg","4","8","Constantini","0"
"488","2023","GSOC Tour Challenge Tier 1",230,"13129","2023-10-17 07:00:00",NA,"1","B","Cameron","Einarson","3","5","Einarson","0"
"489","2023","GSOC Tour Challenge Tier 1",230,"13163","2023-10-17 07:00:00",NA,"1","C","Homan","Grandy","4","3","Homan","0"
"490","2023","GSOC Tour Challenge Tier 1",230,"13159","2023-10-17 07:00:00",NA,"1","D","Jones","Ha","6","5","Ha","0"
"491","2023","GSOC Tour Challenge Tier 2",232,"13447","2023-10-22 09:30:00",NA,"Final","B","Dupont","Kim","4","7","Kim","0"
"492","2023","GSOC Tour Challenge Tier 2",232,"13444","2023-10-21 19:00:00",NA,"Semifinals","A","Inglis","Kim","4","10","Kim","0"
"493","2023","GSOC Tour Challenge Tier 2",232,"13473","2023-10-21 19:00:00",NA,"Semifinals","D","Dupont","Campbell","12","2","Dupont","0"
"494","2023","GSOC Tour Challenge Tier 2",232,"13418","2023-10-21 11:00:00",NA,"Quarterfinals","A","Kitazawa","Campbell","6","7","Kitazawa","0"
"495","2023","GSOC Tour Challenge Tier 2",232,"13470","2023-10-21 11:00:00",NA,"Quarterfinals","B","Dupont","Black","6","5","Dupont","0"
"496","2023","GSOC Tour Challenge Tier 2",232,"13414","2023-10-21 11:00:00",NA,"Quarterfinals","C","Yoshimura","Inglis","6","7","Yoshimura","0"
"497","2023","GSOC Tour Challenge Tier 2",232,"13429","2023-10-21 11:00:00",NA,"Quarterfinals","D","Kim","Anderson","5","2","Kim","0"
"498","2023","GSOC Tour Challenge Tier 2",232,"13435","2023-10-20 19:00:00",NA,"16","A","Inglis","Hunkin","4","9","Hunkin","0"
"499","2023","GSOC Tour Challenge Tier 2",232,"13438","2023-10-20 19:00:00",NA,"16","B","Skrlik","Yoshimura","3","5","Yoshimura","0"
"500","2023","GSOC Tour Challenge Tier 2",232,"13452","2023-10-20 19:00:00",NA,"16","D","Strouse","Black","4","3","Black","0"
"501","2023","GSOC Tour Challenge Tier 2",232,"13468","2023-10-20 11:00:00",NA,"14","A","Martin","Kim","1","8","Martin","0"
"502","2023","GSOC Tour Challenge Tier 2",232,"13445","2023-10-20 11:00:00",NA,"14","B","Gray-Withers","Huerlimann","3","4","Gray-Withers","0"
"503","2023","GSOC Tour Challenge Tier 2",232,"13443","2023-10-20 11:00:00",NA,"14","C","Kitazawa","Dupont","7","3","Dupont","0"
"504","2023","GSOC Tour Challenge Tier 2",232,"13467","2023-10-19 15:00:00",NA,"11","A","Skrlik","Black","5","6","Skrlik","0"
"505","2023","GSOC Tour Challenge Tier 2",232,"13453","2023-10-19 15:00:00",NA,"11","B","Hunkin","Anderson","2","12","Hunkin","0"
"506","2023","GSOC Tour Challenge Tier 2",232,"13425","2023-10-19 15:00:00",NA,"11","C","Yoshimura","Strouse","9","3","Strouse","0"
"507","2023","GSOC Tour Challenge Tier 2",232,"13439","2023-10-19 15:00:00",NA,"11","D","Inglis","Jaeggi","6","3","Inglis","0"
"508","2023","GSOC Tour Challenge Tier 2",232,"13469","2023-10-19 07:30:00",NA,"9","B","Dupont","Campbell","5","2","Dupont","0"
"509","2023","GSOC Tour Challenge Tier 2",232,"13427","2023-10-19 07:30:00",NA,"9","C","Huerlimann","Kim","3","10","Kim","0"
"510","2023","GSOC Tour Challenge Tier 2",232,"13417","2023-10-19 07:30:00",NA,"9","D","Martin","Gray-Withers","2","6","Gray-Withers","0"
"511","2023","GSOC Tour Challenge Tier 2",232,"13408","2023-10-18 15:00:00",NA,"7","A","Gray-Withers","Dupont","3","5","Dupont","0"
"512","2023","GSOC Tour Challenge Tier 2",232,"13413","2023-10-18 15:00:00",NA,"7","B","Kim","Ladouceur","5","2","Kim","0"
"513","2023","GSOC Tour Challenge Tier 2",232,"13455","2023-10-18 15:00:00",NA,"7","C","Campbell","Martin","7","2","Campbell","0"
"514","2023","GSOC Tour Challenge Tier 2",232,"13411","2023-10-18 15:00:00",NA,"7","D","Kitazawa","Huerlimann","9","2","Kitazawa","0"
"515","2023","GSOC Tour Challenge Tier 2",232,"13479","2023-10-18 07:30:00",NA,"5","A","Yoshimura","Jaeggi","6","4","Yoshimura","0"
"516","2023","GSOC Tour Challenge Tier 2",232,"13472","2023-10-18 07:30:00",NA,"5","B","Inglis","Strouse","6","5","Inglis","0"
"517","2023","GSOC Tour Challenge Tier 2",232,"13462","2023-10-18 07:30:00",NA,"5","C","Hunkin","Black","8","6","Black","0"
"518","2023","GSOC Tour Challenge Tier 2",232,"13433","2023-10-18 07:30:00",NA,"5","D","Skrlik","Anderson","9","3","Skrlik","0"
"519","2023","GSOC Tour Challenge Tier 2",232,"13416","2023-10-17 18:00:00",NA,"4","A","Campbell","Huerlimann","3","7","Huerlimann","0"
"520","2023","GSOC Tour Challenge Tier 2",232,"13430","2023-10-17 18:00:00",NA,"4","B","Kitazawa","Martin","2","6","Martin","0"
"521","2023","GSOC Tour Challenge Tier 2",232,"13450","2023-10-17 18:00:00",NA,"4","C","Gray-Withers","Ladouceur","3","7","Ladouceur","0"
"522","2023","GSOC Tour Challenge Tier 2",232,"13409","2023-10-17 18:00:00",NA,"4","D","Dupont","Kim","8","4","Dupont","0"
"523","2023","GSOC Tour Challenge Tier 2",232,"13475","2023-10-17 11:00:00",NA,"2","A","Anderson","Strouse","2","4","Strouse","0"
"524","2023","GSOC Tour Challenge Tier 2",232,"13477","2023-10-17 11:00:00",NA,"2","B","Jaeggi","Black","5","6","Black","0"
"525","2023","GSOC Tour Challenge Tier 2",232,"13419","2023-10-17 11:00:00",NA,"2","C","Skrlik","Inglis","4","3","Skrlik","0"
"526","2023","Pointsbet invitational",228,"12833","2023-10-01 11:00:00",NA,"Final","B","Homan","Einarson","9","7","Homan","0"
"527","2023","Pointsbet invitational",228,"12829","2023-09-30 11:00:00",NA,"Semifinal","B","Black","Homan","5","10","Black","0"
"528","2023","Pointsbet invitational",228,"12819","2023-09-30 11:00:00",NA,"Semifinal","C","Lawes","Einarson","3","8","Lawes","0"
"529","2023","Pointsbet invitational",228,"12831","2023-09-29 10:30:00",NA,"Quarterfinal","A","Homan","Ladouceur","10","6","Homan","0"
"530","2023","Pointsbet invitational",228,"12827","2023-09-29 10:30:00",NA,"Quarterfinal","B","Skrlik","Einarson","6","10","Skrlik","0"
"531","2023","Pointsbet invitational",228,"12818","2023-09-29 10:30:00",NA,"Quarterfinal","C","Jones","Black","6","9","Black","0"
"532","2023","Pointsbet invitational",228,"12822","2023-09-29 10:30:00",NA,"Quarterfinal","D","Grandy","Lawes","3","8","Lawes","0"
"533","2023","Pointsbet invitational",228,"12826","2023-09-28 13:00:00",NA,"2","A","Black","Martin","8","7","Black","0"
"534","2023","Pointsbet invitational",228,"12828","2023-09-28 13:00:00",NA,"2","B","Plett","Jones","6","10","Jones","0"
"535","2023","Pointsbet invitational",228,"12825","2023-09-28 13:00:00",NA,"2","C","Homan","Park","11","1","Homan","0"
"536","2023","Pointsbet invitational",228,"12830","2023-09-28 13:00:00",NA,"2","D","Ladouceur","Gray-Withers","8","6","Ladouceur","0"
"537","2023","Pointsbet invitational",228,"12820","2023-09-27 13:00:00",NA,"1","A","Lawes","Marks","11","5","Marks","0"
"538","2023","Pointsbet invitational",228,"12821","2023-09-27 13:00:00",NA,"1","B","Grandy","Duncan","6","5","Duncan","1"
"539","2023","Pointsbet invitational",228,"12824","2023-09-27 13:00:00",NA,"1","C","Zimmerman","Einarson","3","15","Einarson","0"
"540","2023","Pointsbet invitational",228,"12823","2023-09-27 13:00:00",NA,"1","D","Skrlik","Inglis","7","6","Inglis","0"
"541","2023","GSOC Champions Cup",218,"12431","2023-05-07 16:00:00",NA,"Final","C","Homan","Einarson","6","5","Homan","1"
"542","2023","GSOC Champions Cup",218,"12468","2023-05-06 21:00:00",NA,"Semifinal","A","Fujisawa","Einarson","0","12","Einarson","0"
"543","2023","GSOC Champions Cup",218,"12455","2023-05-06 21:00:00",NA,"Semifinal","D","Homan","Peterson","9","2","Peterson","0"
"544","2023","GSOC Champions Cup",218,"12465","2023-05-06 17:00:00",NA,"Quarterfinal","A","Homan","Hasselborg","7","6","Hasselborg","0"
"545","2023","GSOC Champions Cup",218,"12457","2023-05-06 17:00:00",NA,"Quarterfinal","B","Fujisawa","Jones","7","3","Fujisawa","0"
"546","2023","GSOC Champions Cup",218,"12400","2023-05-06 13:00:00",NA,"Tiebreaker","C","Jones","Grandy","9","8","Jones","1"
"547","2023","GSOC Champions Cup",218,"12432","2023-05-06 13:00:00",NA,"Tiebreaker","D","Hasselborg","Gim","9","4","Gim","0"
"548","2023","GSOC Champions Cup",218,"12440","2023-05-05 21:00:00",NA,"15","B","Hasselborg","Roervik","6","3","Roervik","0"
"549","2023","GSOC Champions Cup",218,"12409","2023-05-05 21:00:00",NA,"15","C","Tirinzoni","Homan","5","7","Homan","0"
"550","2023","GSOC Champions Cup",218,"12428","2023-05-05 21:00:00",NA,"15","D","Lawes","Ladouceur","9","5","Lawes","0"
"551","2023","GSOC Champions Cup",218,"12454","2023-05-05 17:00:00",NA,"14","B","Grandy","Gim","5","7","Gim","0"
"552","2023","GSOC Champions Cup",218,"12470","2023-05-05 13:00:00",NA,"13","A","Homan","Roervik","6","3","Roervik","0"
"553","2023","GSOC Champions Cup",218,"12459","2023-05-05 13:00:00",NA,"13","C","Einarson","Fujisawa","4","9","Fujisawa","0"
"554","2023","GSOC Champions Cup",218,"12439","2023-05-05 09:30:00",NA,"12","C","Ladouceur","Gim","7","8","Ladouceur","0"
"555","2023","GSOC Champions Cup",218,"12464","2023-05-05 09:30:00",NA,"12","D","Jones","Peterson","6","7","Jones","0"
"556","2023","GSOC Champions Cup",218,"12436","2023-05-04 21:00:00",NA,"11","A","Lawes","Einarson","7","4","Lawes","0"
"557","2023","GSOC Champions Cup",218,"12421","2023-05-04 21:00:00",NA,"11","D","Tirinzoni","Roervik","4","6","Tirinzoni","0"
"558","2023","GSOC Champions Cup",218,"12437","2023-05-04 17:00:00",NA,"10","A","Fujisawa","Grandy","3","7","Grandy","0"
"559","2023","GSOC Champions Cup",218,"12418","2023-05-04 17:00:00",NA,"10","C","Hasselborg","Jones","6","4","Hasselborg","0"
"560","2023","GSOC Champions Cup",218,"12458","2023-05-04 13:00:00",NA,"9","A","Peterson","Tirinzoni","7","5","Peterson","1"
"561","2023","GSOC Champions Cup",218,"12399","2023-05-04 13:00:00",NA,"9","D","Lawes","Gim","2","10","Gim","0"
"562","2023","GSOC Champions Cup",218,"12447","2023-05-04 09:30:00",NA,"8","A","Homan","Hasselborg","8","10","Hasselborg","1"
"563","2023","GSOC Champions Cup",218,"12471","2023-05-04 09:30:00",NA,"8","C","Ladouceur","Grandy","1","7","Ladouceur","0"
"564","2023","GSOC Champions Cup",218,"12425","2023-05-03 21:00:00",NA,"7","A","Roervik","Peterson","3","5","Peterson","0"
"565","2023","GSOC Champions Cup",218,"12402","2023-05-03 21:00:00",NA,"7","C","Einarson","Gim","6","1","Einarson","0"
"566","2023","GSOC Champions Cup",218,"12424","2023-05-03 17:00:00",NA,"6","B","Jones","Homan","10","0","Jones","0"
"567","2023","GSOC Champions Cup",218,"12411","2023-05-03 17:00:00",NA,"6","D","Fujisawa","Ladouceur","3","9","Fujisawa","0"
"568","2023","GSOC Champions Cup",218,"12462","2023-05-03 13:00:00",NA,"5","B","Hasselborg","Peterson","5","9","Peterson","0"
"569","2023","GSOC Champions Cup",218,"12451","2023-05-03 13:00:00",NA,"5","D","Grandy","Einarson","3","7","Einarson","0"
"570","2023","GSOC Champions Cup",218,"12403","2023-05-03 09:30:00",NA,"4","A","Fujisawa","Lawes","5","2","Fujisawa","0"
"571","2023","GSOC Champions Cup",218,"12453","2023-05-03 09:30:00",NA,"4","C","Tirinzoni","Jones","2","5","Tirinzoni","0"
"572","2023","GSOC Champions Cup",218,"12422","2023-05-02 19:30:00",NA,"3","B","Einarson","Ladouceur","7","4","Ladouceur","0"
"573","2023","GSOC Champions Cup",218,"12449","2023-05-02 19:30:00",NA,"3","D","Jones","Roervik","9","2","Jones","0"
"574","2023","GSOC Champions Cup",218,"12463","2023-05-02 16:00:00",NA,"2","B","Grandy","Lawes","8","4","Grandy","0"
"575","2023","GSOC Champions Cup",218,"12406","2023-05-02 16:00:00",NA,"2","D","Homan","Peterson","7","4","Homan","0"
"576","2023","GSOC Champions Cup",218,"12423","2023-05-02 12:30:00",NA,"1","B","Fujisawa","Gim","8","6","Fujisawa","0"
"577","2023","GSOC Champions Cup",218,"12412","2023-05-02 12:30:00",NA,"1","D","Tirinzoni","Hasselborg","11","0","Tirinzoni","0"
"578","2023","GSOC Players Championship",216,"12303","2023-04-16 12:00:00",NA,"Final","B","Wrana","Tirinzoni","6","5","Wrana","0"
"579","2023","GSOC Players Championship",216,"12283","2023-04-15 18:30:00",NA,"Semifinal","A","Wrana","Einarson","10","3","Wrana","0"
"580","2023","GSOC Players Championship",216,"12279","2023-04-15 18:30:00",NA,"Semifinal","B","Gim","Tirinzoni","3","6","Gim","0"
"581","2023","GSOC Players Championship",216,"12301","2023-04-15 14:30:00",NA,"Quarterfinal","C","Peterson","Tirinzoni","5","7","Tirinzoni","0"
"582","2023","GSOC Players Championship",216,"12290","2023-04-15 14:30:00",NA,"Quarterfinal","D","Fujisawa","Einarson","5","6","Einarson","1"
"583","2023","GSOC Players Championship",216,"12336","2023-04-15 10:30:00",NA,"Tiebreaker","A","Grandy","Tirinzoni","2","7","Tirinzoni","0"
"584","2023","GSOC Players Championship",216,"12289","2023-04-14 18:30:00",NA,"15","B","Homan","Tirinzoni","1","7","Tirinzoni","0"
"585","2023","GSOC Players Championship",216,"12280","2023-04-14 18:30:00",NA,"15","C","Fujisawa","Scheidegger","9","4","Fujisawa","0"
"586","2023","GSOC Players Championship",216,"12325","2023-04-14 14:30:00",NA,"14","B","Gim","Grandy","7","4","Grandy","0"
"587","2023","GSOC Players Championship",216,"12335","2023-04-14 14:30:00",NA,"14","D","Hasselborg","Peterson","6","7","Peterson","1"
"588","2023","GSOC Players Championship",216,"12292","2023-04-14 10:30:00",NA,"13","A","Scheidegger","Homan","6","5","Scheidegger","0"
"589","2023","GSOC Players Championship",216,"12306","2023-04-14 10:30:00",NA,"13","C","Einarson","Jones","6","4","Einarson","0"
"590","2023","GSOC Players Championship",216,"12334","2023-04-14 07:00:00",NA,"12","C","Gim","Peterson","5","2","Peterson","0"
"591","2023","GSOC Players Championship",216,"12298","2023-04-14 07:00:00",NA,"12","D","Lawes","Wrana","4","10","Wrana","0"
"592","2023","GSOC Players Championship",216,"12339","2023-04-13 18:00:00",NA,"11","A","Hasselborg","Einarson","5","6","Hasselborg","0"
"593","2023","GSOC Players Championship",216,"12332","2023-04-13 18:00:00",NA,"11","D","Tirinzoni","Scheidegger","6","5","Tirinzoni","1"
"594","2023","GSOC Players Championship",216,"12328","2023-04-13 14:30:00",NA,"10","A","Grandy","Jones","8","3","Grandy","0"
"595","2023","GSOC Players Championship",216,"12304","2023-04-13 14:30:00",NA,"10","C","Fujisawa","Lawes","6","4","Lawes","1"
"596","2023","GSOC Players Championship",216,"12291","2023-04-13 10:30:00",NA,"9","A","Wrana","Tirinzoni","7","8","Wrana","1"
"597","2023","GSOC Players Championship",216,"12309","2023-04-13 10:30:00",NA,"9","D","Hasselborg","Gim","5","6","Gim","0"
"598","2023","GSOC Players Championship",216,"12342","2023-04-13 07:00:00",NA,"8","A","Fujisawa","Homan","4","7","Homan","0"
"599","2023","GSOC Players Championship",216,"12286","2023-04-13 07:00:00",NA,"8","C","Peterson","Grandy","9","2","Grandy","0"
"600","2023","GSOC Players Championship",216,"12337","2023-04-12 18:00:00",NA,"7","A","Scheidegger","Wrana","2","6","Wrana","0"
"601","2023","GSOC Players Championship",216,"12330","2023-04-12 18:00:00",NA,"7","C","Einarson","Gim","6","5","Einarson","0"
"602","2023","GSOC Players Championship",216,"12311","2023-04-12 14:30:00",NA,"6","B","Lawes","Homan","4","6","Lawes","0"
"603","2023","GSOC Players Championship",216,"12329","2023-04-12 14:30:00",NA,"6","D","Jones","Peterson","9","6","Peterson","0"
"604","2023","GSOC Players Championship",216,"12294","2023-04-12 10:30:00",NA,"5","B","Fujisawa","Wrana","4","5","Fujisawa","0"
"605","2023","GSOC Players Championship",216,"12318","2023-04-12 10:30:00",NA,"5","D","Einarson","Grandy","0","13","Grandy","0"
"606","2023","GSOC Players Championship",216,"12285","2023-04-12 07:00:00",NA,"4","A","Hasselborg","Jones","7","5","Hasselborg","0"
"607","2023","GSOC Players Championship",216,"12308","2023-04-12 07:00:00",NA,"4","C","Tirinzoni","Lawes","2","7","Lawes","0"
"608","2023","GSOC Players Championship",216,"12312","2023-04-11 17:30:00",NA,"3","B","Einarson","Peterson","3","8","Peterson","0"
"609","2023","GSOC Players Championship",216,"12326","2023-04-11 17:30:00",NA,"3","D","Homan","Wrana","5","7","Homan","0"
"610","2023","GSOC Players Championship",216,"12319","2023-04-11 14:00:00",NA,"2","B","Hasselborg","Grandy","5","6","Hasselborg","0"
"611","2023","GSOC Players Championship",216,"12338","2023-04-11 14:00:00",NA,"2","D","Tirinzoni","Fujisawa","5","8","Fujisawa","0"
"612","2023","GSOC Players Championship",216,"12284","2023-04-11 10:30:00",NA,"1","B","Gim","Jones","6","5","Gim","0"
"613","2023","GSOC Players Championship",216,"12277","2023-04-11 10:30:00",NA,"1","D","Lawes","Scheidegger","9","2","Scheidegger","0"
"614","2023","World Championships",214,"12060","2023-03-26 15:00:00",NA,"Gold Medal Game",NA,"NOR (Rørvik)","SUI (Tirinzoni)","3","6","SUI (Tirinzoni)","0"
"615","2023","World Championships",214,"12059","2023-03-26 10:00:00",NA,"Bronze Medal Game",NA,"CAN (Einarson)","SWE (Hasselborg)","8","5","CAN (Einarson)","0"
"616","2023","World Championships",214,"12057","2023-03-25 16:00:00",NA,"Semi-final","A","SWE (Hasselborg)","SUI (Tirinzoni)","4","8","SUI (Tirinzoni)","0"
"617","2023","World Championships",214,"12058","2023-03-25 16:00:00",NA,"Semi-final","C","NOR (Rørvik)","CAN (Einarson)","8","5","NOR (Rørvik)","0"
